  85.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   4.00000
   0.00000,  91.00000,   5.00000,   7.00000,   7.00000,   5.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   2.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   4.00000, 107.00000,   7.00000,   2.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   2.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   7.00000,  14.00000,  96.00000,   7.00000,   2.00000,   4.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   3.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   3.00000,   1.00000,   8.00000,  92.00000,   1.00000,   3.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   3.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   7.00000,   7.00000,   0.00000,   1.00000, 115.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   4.00000,   3.00000,   1.00000,  84.00000,   2.00000,   2.00000,   1.00000,   0.00000,   0.00000,   5.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   5.00000, 102.00000,   2.00000,   0.00000,   1.00000,   0.00000,   2.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   2.00000,   4.00000,   3.00000, 113.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 117.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   4.00000, 127.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   3.00000,   2.00000,   2.00000,   1.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000, 117.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   2.00000,   0.00000,   1.00000
   0.00000,   2.00000,   0.00000,   6.00000,   4.00000,   0.00000,   3.00000,   5.00000,   1.00000,   0.00000,   0.00000,   0.00000, 104.00000,   4.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   2.00000,   0.00000,   0.00000,   0.00000,   1.00000,   2.00000,   1.00000,   0.00000,   2.00000,   0.00000,   2.00000,   0.00000, 109.00000,   0.00000,   1.00000,   2.00000,   0.00000,   1.00000,   0.00000
   1.00000,   4.00000,   0.00000,   0.00000,   1.00000,   2.00000,   3.00000,   0.00000,   1.00000,   2.00000,   0.00000,   1.00000,   2.00000,   1.00000, 127.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000
   2.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 128.00000,   0.00000,   0.00000,   0.00000,   7.00000
   1.00000,   1.00000,   0.00000,   2.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   2.00000,   0.00000, 109.00000,   1.00000,   6.00000,   4.00000
   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000, 122.00000,   1.00000,   1.00000
   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   2.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   0.00000,   3.00000,   0.00000,  81.00000,   3.00000
   3.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   4.00000,   1.00000,   0.00000,   3.00000,  63.00000
